period,category_id,category_name,ratio,data_source
2025-10-12,50000190,스킨케어,79.7383,DEMO_SIMULATION
2025-10-13,50000190,스킨케어,81.1186,DEMO_SIMULATION
2025-10-14,50000190,스킨케어,76.6351,DEMO_SIMULATION
2025-10-15,50000190,스킨케어,77.8878,DEMO_SIMULATION
2025-10-16,50000190,스킨케어,78.9821,DEMO_SIMULATION
2025-10-17,50000190,스킨케어,79.4144,DEMO_SIMULATION
2025-10-18,50000190,스킨케어,75.8632,DEMO_SIMULATION
2025-10-19,50000190,스킨케어,80.8762,DEMO_SIMULATION
2025-10-20,50000190,스킨케어,83.6192,DEMO_SIMULATION
2025-10-21,50000190,스킨케어,79.8768,DEMO_SIMULATION
2025-10-22,50000190,스킨케어,77.3898,DEMO_SIMULATION
2025-10-23,50000190,스킨케어,76.4691,DEMO_SIMULATION
2025-10-24,50000190,스킨케어,77.3884,DEMO_SIMULATION
2025-10-25,50000190,스킨케어,73.7221,DEMO_SIMULATION
2025-10-26,50000190,스킨케어,78.1399,DEMO_SIMULATION
2025-10-27,50000190,스킨케어,85.1946,DEMO_SIMULATION
2025-10-28,50000190,스킨케어,76.8635,DEMO_SIMULATION
2025-10-29,50000190,스킨케어,73.0815,DEMO_SIMULATION
2025-10-30,50000190,스킨케어,72.7209,DEMO_SIMULATION
2025-10-31,50000190,스킨케어,78.2674,DEMO_SIMULATION
2025-11-01,50000190,스킨케어,79.37,DEMO_SIMULATION
2025-11-02,50000190,스킨케어,88.309,DEMO_SIMULATION
2025-11-03,50000190,스킨케어,87.0697,DEMO_SIMULATION
2025-11-04,50000190,스킨케어,82.3518,DEMO_SIMULATION
2025-11-05,50000190,스킨케어,82.5877,DEMO_SIMULATION
2025-11-06,50000190,스킨케어,77.0803,DEMO_SIMULATION
2025-11-07,50000190,스킨케어,78.5059,DEMO_SIMULATION
2025-11-08,50000190,스킨케어,81.3929,DEMO_SIMULATION
2025-11-09,50000190,스킨케어,83.509,DEMO_SIMULATION
2025-11-10,50000190,스킨케어,83.2535,DEMO_SIMULATION
2025-11-11,50000190,스킨케어,83.0413,DEMO_SIMULATION
2025-11-12,50000190,스킨케어,79.1059,DEMO_SIMULATION
2025-11-13,50000190,스킨케어,81.4311,DEMO_SIMULATION
2025-11-14,50000190,스킨케어,79.5068,DEMO_SIMULATION
2025-11-15,50000190,스킨케어,82.7279,DEMO_SIMULATION
2025-11-16,50000190,스킨케어,84.6157,DEMO_SIMULATION
2025-11-17,50000190,스킨케어,84.0152,DEMO_SIMULATION
2025-11-18,50000190,스킨케어,82.3468,DEMO_SIMULATION
2025-11-19,50000190,스킨케어,79.7023,DEMO_SIMULATION
2025-11-20,50000190,스킨케어,80.02,DEMO_SIMULATION
2025-11-21,50000190,스킨케어,80.2384,DEMO_SIMULATION
2025-11-22,50000190,스킨케어,76.6204,DEMO_SIMULATION
2025-11-23,50000190,스킨케어,82.6861,DEMO_SIMULATION
2025-11-24,50000190,스킨케어,84.6333,DEMO_SIMULATION
2025-11-25,50000190,스킨케어,77.934,DEMO_SIMULATION
2025-11-26,50000190,스킨케어,76.574,DEMO_SIMULATION
2025-11-27,50000190,스킨케어,78.7264,DEMO_SIMULATION
2025-11-28,50000190,스킨케어,81.1077,DEMO_SIMULATION
2025-11-29,50000190,스킨케어,78.802,DEMO_SIMULATION
2025-11-30,50000190,스킨케어,86.3103,DEMO_SIMULATION
2025-12-01,50000190,스킨케어,98.3836,DEMO_SIMULATION
2025-12-02,50000190,스킨케어,90.0087,DEMO_SIMULATION
2025-12-03,50000190,스킨케어,89.7064,DEMO_SIMULATION
2025-12-04,50000190,스킨케어,89.3829,DEMO_SIMULATION
2025-12-05,50000190,스킨케어,87.483,DEMO_SIMULATION
2025-12-06,50000190,스킨케어,90.2791,DEMO_SIMULATION
2025-12-07,50000190,스킨케어,100.0,DEMO_SIMULATION
2025-12-08,50000190,스킨케어,82.364,DEMO_SIMULATION
2025-12-09,50000190,스킨케어,73.6111,DEMO_SIMULATION
2025-12-10,50000190,스킨케어,77.6212,DEMO_SIMULATION
2025-12-11,50000190,스킨케어,79.318,DEMO_SIMULATION
2025-12-12,50000190,스킨케어,73.5271,DEMO_SIMULATION
2025-12-13,50000190,스킨케어,72.5357,DEMO_SIMULATION
2025-12-14,50000190,스킨케어,82.793,DEMO_SIMULATION
2025-12-15,50000190,스킨케어,84.5011,DEMO_SIMULATION
2025-12-16,50000190,스킨케어,77.102,DEMO_SIMULATION
2025-12-17,50000190,스킨케어,77.1784,DEMO_SIMULATION
2025-12-18,50000190,스킨케어,73.474,DEMO_SIMULATION
2025-12-19,50000190,스킨케어,72.3625,DEMO_SIMULATION
2025-12-20,50000190,스킨케어,74.8831,DEMO_SIMULATION
2025-12-21,50000190,스킨케어,82.5065,DEMO_SIMULATION
2025-12-22,50000190,스킨케어,83.422,DEMO_SIMULATION
2025-12-23,50000190,스킨케어,76.9878,DEMO_SIMULATION
2025-12-24,50000190,스킨케어,75.0709,DEMO_SIMULATION
2025-12-25,50000190,스킨케어,77.7877,DEMO_SIMULATION
2025-12-26,50000190,스킨케어,72.2358,DEMO_SIMULATION
2025-12-27,50000190,스킨케어,73.7536,DEMO_SIMULATION
2025-12-28,50000190,스킨케어,78.9675,DEMO_SIMULATION
2025-12-29,50000190,스킨케어,81.6614,DEMO_SIMULATION
2025-12-30,50000190,스킨케어,79.373,DEMO_SIMULATION
2025-12-31,50000190,스킨케어,73.4037,DEMO_SIMULATION
2026-01-01,50000190,스킨케어,64.4461,DEMO_SIMULATION
2026-01-02,50000190,스킨케어,63.458,DEMO_SIMULATION
2026-01-03,50000190,스킨케어,63.3579,DEMO_SIMULATION
2026-01-04,50000190,스킨케어,75.9715,DEMO_SIMULATION
2026-01-05,50000190,스킨케어,71.5773,DEMO_SIMULATION
2026-01-06,50000190,스킨케어,66.5091,DEMO_SIMULATION
2026-01-07,50000190,스킨케어,69.1592,DEMO_SIMULATION
2026-01-08,50000190,스킨케어,68.43,DEMO_SIMULATION
2026-01-09,50000190,스킨케어,65.419,DEMO_SIMULATION
2026-01-10,50000190,스킨케어,64.8615,DEMO_SIMULATION
2026-01-11,50000190,스킨케어,70.4722,DEMO_SIMULATION
2026-01-12,50000190,스킨케어,69.094,DEMO_SIMULATION
2026-01-13,50000190,스킨케어,70.854,DEMO_SIMULATION
2026-01-14,50000190,스킨케어,70.3807,DEMO_SIMULATION
2026-01-15,50000190,스킨케어,63.6115,DEMO_SIMULATION
2026-01-16,50000190,스킨케어,65.1547,DEMO_SIMULATION
2026-01-17,50000190,스킨케어,69.5649,DEMO_SIMULATION
2026-01-18,50000190,스킨케어,70.8002,DEMO_SIMULATION
2026-01-19,50000190,스킨케어,70.5743,DEMO_SIMULATION
2026-01-20,50000190,스킨케어,66.5729,DEMO_SIMULATION
2026-01-21,50000190,스킨케어,66.58,DEMO_SIMULATION
2026-01-22,50000190,스킨케어,70.3626,DEMO_SIMULATION
2026-01-23,50000190,스킨케어,68.1135,DEMO_SIMULATION
2026-01-24,50000190,스킨케어,66.4501,DEMO_SIMULATION
2026-01-25,50000190,스킨케어,74.0059,DEMO_SIMULATION
2026-01-26,50000190,스킨케어,71.6009,DEMO_SIMULATION
2026-01-27,50000190,스킨케어,64.5995,DEMO_SIMULATION
2026-01-28,50000190,스킨케어,65.1381,DEMO_SIMULATION
2026-01-29,50000190,스킨케어,70.1177,DEMO_SIMULATION
2026-01-30,50000190,스킨케어,63.7909,DEMO_SIMULATION
2026-01-31,50000190,스킨케어,68.7353,DEMO_SIMULATION
2026-02-01,50000190,스킨케어,58.9254,DEMO_SIMULATION
2026-02-02,50000190,스킨케어,59.2609,DEMO_SIMULATION
2026-02-03,50000190,스킨케어,56.2864,DEMO_SIMULATION
2026-02-04,50000190,스킨케어,56.5463,DEMO_SIMULATION
2026-02-05,50000190,스킨케어,54.219,DEMO_SIMULATION
2026-02-06,50000190,스킨케어,54.4004,DEMO_SIMULATION
2026-02-07,50000190,스킨케어,56.7045,DEMO_SIMULATION
2026-02-08,50000190,스킨케어,59.6159,DEMO_SIMULATION
2026-02-09,50000190,스킨케어,62.8062,DEMO_SIMULATION
2026-02-10,50000190,스킨케어,56.393,DEMO_SIMULATION
2026-02-11,50000190,스킨케어,55.6678,DEMO_SIMULATION
2026-02-12,50000190,스킨케어,56.658,DEMO_SIMULATION
2026-02-13,50000190,스킨케어,54.4009,DEMO_SIMULATION
2026-02-14,50000190,스킨케어,51.0278,DEMO_SIMULATION
2026-02-15,50000190,스킨케어,61.2817,DEMO_SIMULATION
2026-02-16,50000190,스킨케어,58.3917,DEMO_SIMULATION
2026-02-17,50000190,스킨케어,58.2967,DEMO_SIMULATION
2026-02-18,50000190,스킨케어,53.7199,DEMO_SIMULATION
2026-02-19,50000190,스킨케어,51.8696,DEMO_SIMULATION
2026-02-20,50000190,스킨케어,58.4843,DEMO_SIMULATION
2026-02-21,50000190,스킨케어,53.9767,DEMO_SIMULATION
2026-02-22,50000190,스킨케어,63.6828,DEMO_SIMULATION
2026-02-23,50000190,스킨케어,61.3686,DEMO_SIMULATION
2026-02-24,50000190,스킨케어,54.387,DEMO_SIMULATION
2026-02-25,50000190,스킨케어,57.1485,DEMO_SIMULATION
2026-02-26,50000190,스킨케어,51.9894,DEMO_SIMULATION
2026-02-27,50000190,스킨케어,57.1019,DEMO_SIMULATION
2026-02-28,50000190,스킨케어,53.515,DEMO_SIMULATION
2026-03-01,50000190,스킨케어,66.4249,DEMO_SIMULATION
2026-03-02,50000190,스킨케어,64.6088,DEMO_SIMULATION
2026-03-03,50000190,스킨케어,56.0937,DEMO_SIMULATION
2026-03-04,50000190,스킨케어,57.0748,DEMO_SIMULATION
2026-03-05,50000190,스킨케어,54.1978,DEMO_SIMULATION
2026-03-06,50000190,스킨케어,53.4308,DEMO_SIMULATION
2026-03-07,50000190,스킨케어,59.3884,DEMO_SIMULATION
2026-03-08,50000190,스킨케어,46.4976,DEMO_SIMULATION
2026-03-09,50000190,스킨케어,50.4372,DEMO_SIMULATION
2026-03-10,50000190,스킨케어,39.246,DEMO_SIMULATION
2026-03-11,50000190,스킨케어,41.0616,DEMO_SIMULATION
2026-03-12,50000190,스킨케어,40.0231,DEMO_SIMULATION
2026-03-13,50000190,스킨케어,39.7286,DEMO_SIMULATION
2026-03-14,50000190,스킨케어,38.8256,DEMO_SIMULATION
2026-03-15,50000190,스킨케어,50.7667,DEMO_SIMULATION
2026-03-16,50000190,스킨케어,49.0944,DEMO_SIMULATION
2026-03-17,50000190,스킨케어,40.464,DEMO_SIMULATION
2026-03-18,50000190,스킨케어,38.4091,DEMO_SIMULATION
2026-03-19,50000190,스킨케어,44.5372,DEMO_SIMULATION
2026-03-20,50000190,스킨케어,46.0419,DEMO_SIMULATION
2026-03-21,50000190,스킨케어,42.4388,DEMO_SIMULATION
2026-03-22,50000190,스킨케어,49.7045,DEMO_SIMULATION
2026-03-23,50000190,스킨케어,46.7211,DEMO_SIMULATION
2026-03-24,50000190,스킨케어,40.7914,DEMO_SIMULATION
2026-03-25,50000190,스킨케어,44.9169,DEMO_SIMULATION
2026-03-26,50000190,스킨케어,42.6093,DEMO_SIMULATION
2026-03-27,50000190,스킨케어,38.6483,DEMO_SIMULATION
2026-03-28,50000190,스킨케어,44.0449,DEMO_SIMULATION
2026-03-29,50000190,스킨케어,46.2635,DEMO_SIMULATION
2026-03-30,50000190,스킨케어,44.8256,DEMO_SIMULATION
2026-03-31,50000190,스킨케어,40.9434,DEMO_SIMULATION
2026-04-01,50000190,스킨케어,30.608,DEMO_SIMULATION
2026-04-02,50000190,스킨케어,36.1595,DEMO_SIMULATION
2026-04-03,50000190,스킨케어,29.5797,DEMO_SIMULATION
2026-04-04,50000190,스킨케어,29.8817,DEMO_SIMULATION
2026-04-05,50000190,스킨케어,36.5145,DEMO_SIMULATION
2026-04-06,50000190,스킨케어,38.3924,DEMO_SIMULATION
2026-04-07,50000190,스킨케어,32.2551,DEMO_SIMULATION
2026-04-08,50000190,스킨케어,32.6534,DEMO_SIMULATION
2026-04-09,50000190,스킨케어,33.0604,DEMO_SIMULATION
2026-04-10,50000190,스킨케어,29.5106,DEMO_SIMULATION
2026-04-11,50000190,스킨케어,33.8193,DEMO_SIMULATION
2026-04-12,50000190,스킨케어,42.3627,DEMO_SIMULATION
2026-04-13,50000190,스킨케어,37.5355,DEMO_SIMULATION
2026-04-14,50000190,스킨케어,32.1609,DEMO_SIMULATION
2026-04-15,50000190,스킨케어,33.3161,DEMO_SIMULATION
2026-04-16,50000190,스킨케어,35.3078,DEMO_SIMULATION
2026-04-17,50000190,스킨케어,33.6733,DEMO_SIMULATION
2026-04-18,50000190,스킨케어,35.3313,DEMO_SIMULATION
2026-04-19,50000190,스킨케어,37.6734,DEMO_SIMULATION
2026-04-20,50000190,스킨케어,41.697,DEMO_SIMULATION
2026-04-21,50000190,스킨케어,36.8964,DEMO_SIMULATION
2026-04-22,50000190,스킨케어,35.0371,DEMO_SIMULATION
2026-04-23,50000190,스킨케어,35.0374,DEMO_SIMULATION
2026-04-24,50000190,스킨케어,31.364,DEMO_SIMULATION
2026-04-25,50000190,스킨케어,29.5941,DEMO_SIMULATION
2026-04-26,50000190,스킨케어,38.6279,DEMO_SIMULATION
2026-04-27,50000190,스킨케어,39.5442,DEMO_SIMULATION
2026-04-28,50000190,스킨케어,35.8875,DEMO_SIMULATION
2026-04-29,50000190,스킨케어,32.7932,DEMO_SIMULATION
2026-04-30,50000190,스킨케어,29.2466,DEMO_SIMULATION
2026-05-01,50000190,스킨케어,30.7794,DEMO_SIMULATION
2026-05-02,50000190,스킨케어,32.7022,DEMO_SIMULATION
2026-05-03,50000190,스킨케어,34.3181,DEMO_SIMULATION
2026-05-04,50000190,스킨케어,38.7914,DEMO_SIMULATION
2026-05-05,50000190,스킨케어,31.5318,DEMO_SIMULATION
2026-05-06,50000190,스킨케어,28.655,DEMO_SIMULATION
2026-05-07,50000190,스킨케어,33.1964,DEMO_SIMULATION
2026-05-08,50000190,스킨케어,26.915,DEMO_SIMULATION
2026-05-09,50000190,스킨케어,31.5375,DEMO_SIMULATION
2026-05-10,50000190,스킨케어,36.0005,DEMO_SIMULATION
2026-05-11,50000190,스킨케어,37.2618,DEMO_SIMULATION
2026-05-12,50000190,스킨케어,27.5148,DEMO_SIMULATION
2026-05-13,50000190,스킨케어,32.2611,DEMO_SIMULATION
2026-05-14,50000190,스킨케어,29.7026,DEMO_SIMULATION
2026-05-15,50000190,스킨케어,28.6406,DEMO_SIMULATION
2026-05-16,50000190,스킨케어,28.4605,DEMO_SIMULATION
2026-05-17,50000190,스킨케어,35.2614,DEMO_SIMULATION
2026-05-18,50000190,스킨케어,37.9507,DEMO_SIMULATION
2026-05-19,50000190,스킨케어,32.5277,DEMO_SIMULATION
2026-05-20,50000190,스킨케어,28.8442,DEMO_SIMULATION
2026-05-21,50000190,스킨케어,33.3265,DEMO_SIMULATION
2026-05-22,50000190,스킨케어,28.2824,DEMO_SIMULATION
2026-05-23,50000190,스킨케어,27.7789,DEMO_SIMULATION
2026-05-24,50000190,스킨케어,32.3375,DEMO_SIMULATION
2026-05-25,50000190,스킨케어,39.5112,DEMO_SIMULATION
2026-05-26,50000190,스킨케어,29.355,DEMO_SIMULATION
2026-05-27,50000190,스킨케어,29.1266,DEMO_SIMULATION
2026-05-28,50000190,스킨케어,27.9381,DEMO_SIMULATION
2026-05-29,50000190,스킨케어,33.1658,DEMO_SIMULATION
2026-05-30,50000190,스킨케어,26.6657,DEMO_SIMULATION
2026-05-31,50000190,스킨케어,38.4811,DEMO_SIMULATION
2026-06-01,50000190,스킨케어,57.3462,DEMO_SIMULATION
2026-06-02,50000190,스킨케어,44.5333,DEMO_SIMULATION
2026-06-03,50000190,스킨케어,51.5822,DEMO_SIMULATION
2026-06-04,50000190,스킨케어,49.2152,DEMO_SIMULATION
2026-06-05,50000190,스킨케어,46.4358,DEMO_SIMULATION
2026-06-06,50000190,스킨케어,46.9361,DEMO_SIMULATION
2026-06-07,50000190,스킨케어,50.591,DEMO_SIMULATION
2026-06-08,50000190,스킨케어,42.8323,DEMO_SIMULATION
2026-06-09,50000190,스킨케어,32.6759,DEMO_SIMULATION
2026-06-10,50000190,스킨케어,30.6886,DEMO_SIMULATION
2026-06-11,50000190,스킨케어,29.8044,DEMO_SIMULATION
2026-06-12,50000190,스킨케어,34.5459,DEMO_SIMULATION
2026-06-13,50000190,스킨케어,29.8079,DEMO_SIMULATION
2026-06-14,50000190,스킨케어,42.8993,DEMO_SIMULATION
2026-06-15,50000190,스킨케어,35.6899,DEMO_SIMULATION
2026-06-16,50000190,스킨케어,36.5763,DEMO_SIMULATION
2026-06-17,50000190,스킨케어,31.3508,DEMO_SIMULATION
2026-06-18,50000190,스킨케어,32.98,DEMO_SIMULATION
2026-06-19,50000190,스킨케어,36.8386,DEMO_SIMULATION
2026-06-20,50000190,스킨케어,31.6491,DEMO_SIMULATION
2026-06-21,50000190,스킨케어,40.0251,DEMO_SIMULATION
2026-06-22,50000190,스킨케어,38.6941,DEMO_SIMULATION
2026-06-23,50000190,스킨케어,33.5578,DEMO_SIMULATION
2026-06-24,50000190,스킨케어,30.5844,DEMO_SIMULATION
2026-06-25,50000190,스킨케어,36.7423,DEMO_SIMULATION
2026-06-26,50000190,스킨케어,31.1036,DEMO_SIMULATION
2026-06-27,50000190,스킨케어,30.8894,DEMO_SIMULATION
2026-06-28,50000190,스킨케어,38.9208,DEMO_SIMULATION
2026-06-29,50000190,스킨케어,36.0914,DEMO_SIMULATION
2026-06-30,50000190,스킨케어,33.9874,DEMO_SIMULATION
2026-07-01,50000190,스킨케어,42.7068,DEMO_SIMULATION
2026-07-02,50000190,스킨케어,38.67,DEMO_SIMULATION
2026-07-03,50000190,스킨케어,42.1918,DEMO_SIMULATION
2026-07-04,50000190,스킨케어,41.6396,DEMO_SIMULATION
2026-07-05,50000190,스킨케어,50.4952,DEMO_SIMULATION
2026-07-06,50000190,스킨케어,44.9221,DEMO_SIMULATION
2026-07-07,50000190,스킨케어,38.3327,DEMO_SIMULATION
2026-07-08,50000190,스킨케어,39.3684,DEMO_SIMULATION
2026-07-09,50000190,스킨케어,45.7188,DEMO_SIMULATION
2026-07-10,50000190,스킨케어,38.4476,DEMO_SIMULATION
2026-07-11,50000190,스킨케어,45.1368,DEMO_SIMULATION
2026-07-12,50000190,스킨케어,44.1808,DEMO_SIMULATION
2026-07-13,50000190,스킨케어,50.9305,DEMO_SIMULATION
2026-07-14,50000190,스킨케어,39.5246,DEMO_SIMULATION
2026-07-15,50000190,스킨케어,40.1458,DEMO_SIMULATION
2026-07-16,50000190,스킨케어,38.4746,DEMO_SIMULATION
2026-07-17,50000190,스킨케어,44.1632,DEMO_SIMULATION
2026-07-18,50000190,스킨케어,45.0916,DEMO_SIMULATION
2026-07-19,50000190,스킨케어,50.7577,DEMO_SIMULATION
2026-07-20,50000190,스킨케어,46.065,DEMO_SIMULATION
2026-07-21,50000190,스킨케어,44.7945,DEMO_SIMULATION
2026-07-22,50000190,스킨케어,39.1718,DEMO_SIMULATION
2026-07-23,50000190,스킨케어,39.6394,DEMO_SIMULATION
2026-07-24,50000190,스킨케어,39.9814,DEMO_SIMULATION
2026-07-25,50000190,스킨케어,40.3693,DEMO_SIMULATION
2026-07-26,50000190,스킨케어,46.8314,DEMO_SIMULATION
2026-07-27,50000190,스킨케어,46.0559,DEMO_SIMULATION
2026-07-28,50000190,스킨케어,38.6817,DEMO_SIMULATION
2026-07-29,50000190,스킨케어,43.1636,DEMO_SIMULATION
2026-07-30,50000190,스킨케어,42.6888,DEMO_SIMULATION
2026-07-31,50000190,스킨케어,40.8116,DEMO_SIMULATION
2026-08-01,50000190,스킨케어,51.6388,DEMO_SIMULATION
2026-08-02,50000190,스킨케어,64.4629,DEMO_SIMULATION
2026-08-03,50000190,스킨케어,60.2651,DEMO_SIMULATION
2026-08-04,50000190,스킨케어,56.4165,DEMO_SIMULATION
2026-08-05,50000190,스킨케어,58.1865,DEMO_SIMULATION
2026-08-06,50000190,스킨케어,55.9901,DEMO_SIMULATION
2026-08-07,50000190,스킨케어,56.9284,DEMO_SIMULATION
2026-08-08,50000190,스킨케어,54.9189,DEMO_SIMULATION
2026-08-09,50000190,스킨케어,62.29,DEMO_SIMULATION
2026-08-10,50000190,스킨케어,62.099,DEMO_SIMULATION
2026-08-11,50000190,스킨케어,55.2369,DEMO_SIMULATION
2026-08-12,50000190,스킨케어,52.809,DEMO_SIMULATION
2026-08-13,50000190,스킨케어,53.1544,DEMO_SIMULATION
2026-08-14,50000190,스킨케어,57.5748,DEMO_SIMULATION
2026-08-15,50000190,스킨케어,53.2125,DEMO_SIMULATION
2026-08-16,50000190,스킨케어,56.6185,DEMO_SIMULATION
2026-08-17,50000190,스킨케어,61.5526,DEMO_SIMULATION
2026-08-18,50000190,스킨케어,55.4471,DEMO_SIMULATION
2026-08-19,50000190,스킨케어,56.2422,DEMO_SIMULATION
2026-08-20,50000190,스킨케어,52.5675,DEMO_SIMULATION
2026-08-21,50000190,스킨케어,55.5283,DEMO_SIMULATION
2026-08-22,50000190,스킨케어,50.6342,DEMO_SIMULATION
2026-08-23,50000190,스킨케어,58.7059,DEMO_SIMULATION
2026-08-24,50000190,스킨케어,63.4175,DEMO_SIMULATION
2026-08-25,50000190,스킨케어,55.5982,DEMO_SIMULATION
2026-08-26,50000190,스킨케어,51.0546,DEMO_SIMULATION
2026-08-27,50000190,스킨케어,54.0147,DEMO_SIMULATION
2026-08-28,50000190,스킨케어,53.3532,DEMO_SIMULATION
2026-08-29,50000190,스킨케어,54.1609,DEMO_SIMULATION
2026-08-30,50000190,스킨케어,58.8138,DEMO_SIMULATION
2026-08-31,50000190,스킨케어,62.1676,DEMO_SIMULATION
2026-09-01,50000190,스킨케어,82.1436,DEMO_SIMULATION
2026-09-02,50000190,스킨케어,84.3509,DEMO_SIMULATION
2026-09-03,50000190,스킨케어,83.8328,DEMO_SIMULATION
2026-09-04,50000190,스킨케어,83.0795,DEMO_SIMULATION
2026-09-05,50000190,스킨케어,84.4455,DEMO_SIMULATION
2026-09-06,50000190,스킨케어,91.4911,DEMO_SIMULATION
2026-09-07,50000190,스킨케어,87.3468,DEMO_SIMULATION
2026-09-08,50000190,스킨케어,65.6691,DEMO_SIMULATION
2025-09-09,50000192,클렌징,65.9313,DEMO_SIMULATION
2025-09-10,50000192,클렌징,66.8842,DEMO_SIMULATION
2025-09-11,50000192,클렌징,66.3323,DEMO_SIMULATION
2025-09-12,50000192,클렌징,62.9962,DEMO_SIMULATION
2025-09-13,50000192,클렌징,69.0416,DEMO_SIMULATION
2025-09-14,50000192,클렌징,75.5622,DEMO_SIMULATION
2025-09-15,50000192,클렌징,69.6333,DEMO_SIMULATION
2025-09-16,50000192,클렌징,68.9777,DEMO_SIMULATION
2025-09-17,50000192,클렌징,65.9462,DEMO_SIMULATION
2025-09-18,50000192,클렌징,64.5906,DEMO_SIMULATION
2025-09-19,50000192,클렌징,67.6938,DEMO_SIMULATION
2025-09-20,50000192,클렌징,66.67,DEMO_SIMULATION
2025-09-21,50000192,클렌징,68.2132,DEMO_SIMULATION
2025-09-22,50000192,클렌징,73.6347,DEMO_SIMULATION
2025-09-23,50000192,클렌징,68.9979,DEMO_SIMULATION
2025-09-24,50000192,클렌징,60.9532,DEMO_SIMULATION
2025-09-25,50000192,클렌징,61.1391,DEMO_SIMULATION
2025-09-26,50000192,클렌징,66.3367,DEMO_SIMULATION
2025-09-27,50000192,클렌징,66.364,DEMO_SIMULATION
2025-09-28,50000192,클렌징,71.114,DEMO_SIMULATION
2025-09-29,50000192,클렌징,69.99,DEMO_SIMULATION
2025-09-30,50000192,클렌징,66.8402,DEMO_SIMULATION
2025-10-01,50000192,클렌징,49.6872,DEMO_SIMULATION
2025-10-02,50000192,클렌징,54.4644,DEMO_SIMULATION
2025-10-03,50000192,클렌징,51.0193,DEMO_SIMULATION
2025-10-04,50000192,클렌징,49.0223,DEMO_SIMULATION
2025-10-05,50000192,클렌징,61.3046,DEMO_SIMULATION
2025-10-06,50000192,클렌징,64.7091,DEMO_SIMULATION
2025-10-07,50000192,클렌징,50.5024,DEMO_SIMULATION
2025-10-08,50000192,클렌징,49.5594,DEMO_SIMULATION
2025-10-09,50000192,클렌징,50.2563,DEMO_SIMULATION
2025-10-10,50000192,클렌징,49.4482,DEMO_SIMULATION
2025-10-11,50000192,클렌징,51.6555,DEMO_SIMULATION
2025-10-12,50000192,클렌징,62.8931,DEMO_SIMULATION
2025-10-13,50000192,클렌징,62.6833,DEMO_SIMULATION
2025-10-14,50000192,클렌징,57.849,DEMO_SIMULATION
2025-10-15,50000192,클렌징,56.492,DEMO_SIMULATION
2025-10-16,50000192,클렌징,49.1569,DEMO_SIMULATION
2025-10-17,50000192,클렌징,49.2361,DEMO_SIMULATION
2025-10-18,50000192,클렌징,58.3407,DEMO_SIMULATION
2025-10-19,50000192,클렌징,56.6646,DEMO_SIMULATION
2025-10-20,50000192,클렌징,60.4544,DEMO_SIMULATION
2025-10-21,50000192,클렌징,58.1333,DEMO_SIMULATION
2025-10-22,50000192,클렌징,53.3192,DEMO_SIMULATION
2025-10-23,50000192,클렌징,50.2728,DEMO_SIMULATION
2025-10-24,50000192,클렌징,49.1927,DEMO_SIMULATION
2025-10-25,50000192,클렌징,54.7162,DEMO_SIMULATION
2025-10-26,50000192,클렌징,57.8305,DEMO_SIMULATION
2025-10-27,50000192,클렌징,63.3399,DEMO_SIMULATION
2025-10-28,50000192,클렌징,53.0683,DEMO_SIMULATION
2025-10-29,50000192,클렌징,51.3414,DEMO_SIMULATION
2025-10-30,50000192,클렌징,57.4906,DEMO_SIMULATION
2025-10-31,50000192,클렌징,52.9174,DEMO_SIMULATION
2025-11-01,50000192,클렌징,45.1879,DEMO_SIMULATION
2025-11-02,50000192,클렌징,52.3776,DEMO_SIMULATION
2025-11-03,50000192,클렌징,54.3244,DEMO_SIMULATION
2025-11-04,50000192,클렌징,39.6846,DEMO_SIMULATION
2025-11-05,50000192,클렌징,38.9667,DEMO_SIMULATION
2025-11-06,50000192,클렌징,43.1926,DEMO_SIMULATION
2025-11-07,50000192,클렌징,44.9274,DEMO_SIMULATION
2025-11-08,50000192,클렌징,42.0785,DEMO_SIMULATION
2025-11-09,50000192,클렌징,54.0844,DEMO_SIMULATION
2025-11-10,50000192,클렌징,46.4724,DEMO_SIMULATION
2025-11-11,50000192,클렌징,45.8288,DEMO_SIMULATION
2025-11-12,50000192,클렌징,42.9359,DEMO_SIMULATION
2025-11-13,50000192,클렌징,39.3962,DEMO_SIMULATION
2025-11-14,50000192,클렌징,43.2628,DEMO_SIMULATION
2025-11-15,50000192,클렌징,47.5657,DEMO_SIMULATION
2025-11-16,50000192,클렌징,54.0025,DEMO_SIMULATION
2025-11-17,50000192,클렌징,49.4693,DEMO_SIMULATION
2025-11-18,50000192,클렌징,40.5348,DEMO_SIMULATION
2025-11-19,50000192,클렌징,42.8595,DEMO_SIMULATION
2025-11-20,50000192,클렌징,42.6922,DEMO_SIMULATION
2025-11-21,50000192,클렌징,38.7413,DEMO_SIMULATION
2025-11-22,50000192,클렌징,41.9546,DEMO_SIMULATION
2025-11-23,50000192,클렌징,45.6165,DEMO_SIMULATION
2025-11-24,50000192,클렌징,48.4549,DEMO_SIMULATION
2025-11-25,50000192,클렌징,39.0986,DEMO_SIMULATION
2025-11-26,50000192,클렌징,42.7129,DEMO_SIMULATION
2025-11-27,50000192,클렌징,41.5929,DEMO_SIMULATION
2025-11-28,50000192,클렌징,38.4812,DEMO_SIMULATION
2025-11-29,50000192,클렌징,45.2268,DEMO_SIMULATION
2025-11-30,50000192,클렌징,48.0116,DEMO_SIMULATION
